tmc_code,measurement_tstamp,speed,historical_average_speed,reference_speed,travel_time_minutes,data_density,speed_norm
116N04717,2/24/2019 17:00,63.65,69,70,0.38,B,5.35
116N04717,2/24/2019 18:00,61.88,68,70,0.39,B,6.12
116N04717,2/24/2019 19:00,64.97,68,70,0.37,B,3.03
116N04717,2/24/2019 20:00,65.01,67,70,0.37,B,1.99
116N04717,2/24/2019 21:00,61.4,65,70,0.39,B,3.6
116N04717,2/24/2019 22:00,64.24,66,70,0.37,B,1.76
116N04717,2/24/2019 23:00,61.36,64,70,0.39,B,2.64
116P04743,2/24/2019 0:00,60.51,59,70,0.03,B,-1.51
116P04743,2/24/2019 1:00,58.42,56,70,0.03,B,-2.42
116P04743,2/24/2019 2:00,62.75,57,70,0.03,B,-5.75
116P04743,2/24/2019 3:00,58.61,61,70,0.03,A,2.39
116P04743,2/24/2019 4:00,62.78,62,70,0.03,B,-0.78
116P04743,2/24/2019 5:00,61.36,63,70,0.03,B,1.64
116P04743,2/24/2019 6:00,64.72,66,70,0.03,C,1.28
116P04743,2/24/2019 7:00,68.56,69,70,0.03,B,0.44
116P04743,2/24/2019 8:00,68.46,70,70,0.03,C,1.54
116P04743,2/24/2019 9:00,69.25,70,70,0.02,C,0.75
116P04743,2/24/2019 10:00,69.5,69,70,0.02,C,-0.5
116P04743,2/24/2019 11:00,69.53,68,70,0.02,C,-1.53
116P04743,2/24/2019 12:00,69.82,67,70,0.02,C,-2.82
116P04743,2/24/2019 13:00,68.75,63,70,0.02,C,-5.75
116P04743,2/24/2019 14:00,66.89,66,70,0.03,C,-0.89
116P04743,2/24/2019 15:00,66.14,66,70,0.03,C,-0.14
116P04743,2/24/2019 16:00,67.68,66,70,0.03,C,-1.68
116P04743,2/24/2019 17:00,66.13,68,70,0.03,C,1.87
116P04743,2/24/2019 18:00,61.87,68,70,0.03,C,6.13
116P04743,2/24/2019 19:00,58.89,67,70,0.03,C,8.11
116P04743,2/24/2019 20:00,63.16,65,70,0.03,C,1.84
116P04743,2/24/2019 21:00,65.08,65,70,0.03,B,-0.08
116P04743,2/24/2019 22:00,61.46,64,70,0.03,B,2.54
116P04743,2/24/2019 23:00,54.31,61,70,0.03,B,6.69
116+04712,2/24/2019 0:00,58.27,67,76,6.83,C,8.73
116+04712,2/24/2019 1:00,56.59,67,76,7.03,B,10.41
116+04712,2/24/2019 2:00,64.17,67,76,6.2,B,2.83
116+04712,2/24/2019 3:00,68.13,65,76,5.84,B,-3.13
116+04712,2/24/2019 4:00,63.98,67,76,6.22,B,3.02
116+04712,2/24/2019 5:00,49.24,69,76,8.08,B,19.76
116+04712,2/24/2019 6:00,64.37,72,76,6.18,B,7.63
116+04712,2/24/2019 7:00,64.94,73,76,6.12,C,8.06
116+04712,2/24/2019 8:00,63.98,73,76,6.22,C,9.02
116+04712,2/24/2019 9:00,66.65,73,76,5.97,C,6.35
116+04712,2/24/2019 10:00,65.76,73,76,6.05,C,7.24
116+04712,2/24/2019 11:00,68.81,73,76,5.78,C,4.19
116+04712,2/24/2019 12:00,65.43,73,76,6.08,C,7.57
116+04712,2/24/2019 13:00,69.12,73,76,5.75,C,3.88
116+04712,2/24/2019 14:00,66.9,74,76,5.95,C,7.1
116+04712,2/24/2019 15:00,64.28,70,76,6.19,C,5.72
116+04712,2/24/2019 16:00,66.97,74,76,5.94,C,7.03
116+04712,2/24/2019 17:00,64.69,74,76,6.15,C,9.31
116+04712,2/24/2019 18:00,62.08,72,76,6.41,C,9.92
116+04712,2/24/2019 19:00,64.45,72,76,6.17,C,7.55
116+04712,2/24/2019 20:00,63.48,71,76,6.27,C,7.52
116+04712,2/24/2019 21:00,61.49,71,76,6.47,C,9.51
116+04712,2/24/2019 22:00,58.64,71,76,6.78,C,12.36
116+04712,2/24/2019 23:00,60.26,68,76,6.6,B,7.74
116N06999,2/24/2019 0:00,60.17,62,69,0.54,A,1.83
116N06999,2/24/2019 1:00,69,61,69,0.47,A,-8.0
116N06999,2/24/2019 2:00,63.88,61,69,0.51,A,-2.88
116N06999,2/24/2019 3:00,56.15,58,69,0.57,B,1.85
116N06999,2/24/2019 4:00,62.8,62,69,0.51,B,-0.8
116N06999,2/24/2019 5:00,60.74,63,69,0.53,B,2.26
116N06999,2/24/2019 6:00,62.78,64,69,0.51,B,1.22
116N06999,2/24/2019 7:00,65.8,67,69,0.49,C,1.2
116N06999,2/24/2019 8:00,66.14,68,69,0.49,C,1.86
116N06999,2/24/2019 9:00,60.61,68,69,0.53,C,7.39
116N06999,2/24/2019 10:00,64.52,67,69,0.5,C,2.48
116N06999,2/24/2019 11:00,67.02,68,69,0.48,C,0.98
116N06999,2/24/2019 12:00,66,68,69,0.49,C,2.0
116N06999,2/24/2019 13:00,63.3,68,69,0.51,B,4.7
116N06999,2/24/2019 14:00,67.48,68,69,0.48,C,0.52
116N06999,2/24/2019 15:00,64.59,68,69,0.5,C,3.41
116N06999,2/24/2019 16:00,56.21,68,69,0.57,C,11.79
116N06999,2/24/2019 17:00,63.72,69,69,0.51,B,5.28
116N06999,2/24/2019 18:00,60.47,67,69,0.53,B,6.53
116N06999,2/24/2019 19:00,61.78,67,69,0.52,B,5.22
116N06999,2/24/2019 20:00,63.19,66,69,0.51,C,2.81
116N06999,2/24/2019 21:00,59.81,66,69,0.54,B,6.19
116N06999,2/24/2019 22:00,60.91,67,69,0.53,B,6.09
116N06999,2/24/2019 23:00,59.13,65,69,0.55,B,5.87
116N04732,2/24/2019 0:00,65.89,65,71,1.27,B,-0.89
116N04732,2/24/2019 1:00,59.79,64,71,1.4,B,4.21
116N04732,2/24/2019 2:00,57.76,62,71,1.45,A,4.24
116N04732,2/24/2019 3:00,62.78,65,71,1.33,A,2.22
116N04732,2/24/2019 4:00,61.41,65,71,1.36,A,3.59
116N04732,2/24/2019 5:00,60.93,65,71,1.37,B,4.07
116N04732,2/24/2019 6:00,67.98,67,71,1.23,C,-0.98
116N04732,2/24/2019 7:00,62.04,68,71,1.35,C,5.96
116N04732,2/24/2019 8:00,59.21,68,71,1.41,C,8.79
116N04732,2/24/2019 9:00,64.94,68,71,1.29,C,3.06
116N04732,2/24/2019 10:00,67.8,67,71,1.23,C,-0.8
116N04732,2/24/2019 11:00,63.69,67,71,1.31,C,3.31
116N04732,2/24/2019 12:00,66.76,66,71,1.25,C,-0.76
116N04732,2/24/2019 13:00,63.56,68,71,1.31,C,4.44
116N04732,2/24/2019 14:00,65.26,68,71,1.28,C,2.74
116N04732,2/24/2019 15:00,65.67,68,71,1.27,C,2.33
116N04732,2/24/2019 16:00,66.29,69,71,1.26,B,2.71
116N04732,2/24/2019 17:00,66.25,70,71,1.26,C,3.75
116N04732,2/24/2019 18:00,64.76,69,71,1.29,C,4.24
116N04732,2/24/2019 19:00,60.91,70,71,1.37,C,9.09
116N04732,2/24/2019 20:00,57.8,69,71,1.45,B,11.2
116N04732,2/24/2019 21:00,64.82,69,71,1.29,B,4.18
116N04732,2/24/2019 22:00,58.9,67,71,1.42,B,8.1
116N04732,2/24/2019 23:00,59.55,65,71,1.4,B,5.45
116N04733,2/24/2019 0:00,67.32,63,70,0.17,A,-4.32
116N04733,2/24/2019 1:00,55.21,63,70,0.21,B,7.79
116N04733,2/24/2019 2:00,57.06,61,70,0.2,A,3.94
116N04733,2/24/2019 3:00,57.03,62,70,0.2,A,4.97
116N04733,2/24/2019 4:00,58.89,64,70,0.19,A,5.11
116N04733,2/24/2019 5:00,61.12,64,70,0.19,B,2.88
116N04733,2/24/2019 6:00,64.93,66,70,0.18,C,1.07
116N04733,2/24/2019 7:00,52.5,65,70,0.22,C,12.5
116N04733,2/24/2019 8:00,58.52,67,70,0.19,C,8.48
116N04733,2/24/2019 9:00,62.57,67,70,0.18,C,4.43
116N04733,2/24/2019 10:00,66.29,66,70,0.17,C,-0.29
116N04733,2/24/2019 11:00,63.42,65,70,0.18,C,1.58
116N04733,2/24/2019 12:00,66.26,65,70,0.17,C,-1.26
116N04733,2/24/2019 13:00,62.17,67,70,0.18,C,4.83
116N04733,2/24/2019 14:00,62.32,66,70,0.18,C,3.68
116N04733,2/24/2019 15:00,65.08,67,70,0.17,C,1.92
116N04733,2/24/2019 16:00,65.55,68,70,0.17,B,2.45
116N04733,2/24/2019 17:00,63.82,68,70,0.18,C,4.18
116N04733,2/24/2019 18:00,63.81,67,70,0.18,C,3.19
116N04733,2/24/2019 19:00,59.48,68,70,0.19,C,8.52
116N04733,2/24/2019 20:00,57.33,67,70,0.2,B,9.67
116N04733,2/24/2019 21:00,62.56,68,70,0.18,B,5.44
116N04733,2/24/2019 22:00,57.89,66,70,0.2,A,8.11
116N04733,2/24/2019 23:00,59.47,64,70,0.19,B,4.53
116N04730,2/24/2019 0:00,60.1,58,70,0.36,A,-2.1
116N04730,2/24/2019 1:00,49.37,58,70,0.43,B,8.63
116N04730,2/24/2019 2:00,40.15,56,70,0.53,B,15.85
116N04730,2/24/2019 3:00,42.47,53,70,0.5,A,10.53
116N04730,2/24/2019 4:00,47.87,57,70,0.45,B,9.13
116N04730,2/24/2019 5:00,51.42,59,70,0.42,B,7.58
116N04730,2/24/2019 6:00,56.3,62,70,0.38,C,5.7
116N04730,2/24/2019 7:00,57.74,59,70,0.37,C,1.26
116N04730,2/24/2019 8:00,47.44,54,70,0.45,C,6.56
116N04730,2/24/2019 9:00,50.47,61,70,0.42,C,10.53
116N04730,2/24/2019 10:00,53.71,62,70,0.4,C,8.29
116N04730,2/24/2019 11:00,55.01,62,70,0.39,C,6.99
116N04730,2/24/2019 12:00,56.3,58,70,0.38,C,1.7
116N04730,2/24/2019 13:00,56.76,63,70,0.38,C,6.24
116N04730,2/24/2019 14:00,56.19,63,70,0.38,C,6.81
116N04730,2/24/2019 15:00,63.92,65,70,0.33,C,1.08
116N04730,2/24/2019 16:00,56.71,65,70,0.38,B,8.29
116N04730,2/24/2019 17:00,52.95,66,70,0.4,C,13.05
116N04730,2/24/2019 18:00,57.21,64,70,0.37,B,6.79
116N04730,2/24/2019 19:00,54.62,67,70,0.39,B,12.38
116N04730,2/24/2019 20:00,47.75,66,70,0.45,B,18.25
116N04730,2/24/2019 21:00,54.84,65,70,0.39,B,10.16
116N04730,2/24/2019 22:00,45.43,63,70,0.47,B,17.57
116N04730,2/24/2019 23:00,53.45,57,70,0.4,B,3.55
116N04731,2/24/2019 0:00,59.33,63,70,0.34,A,3.67
116N04731,2/24/2019 1:00,56.28,64,70,0.36,B,7.72
116N04731,2/24/2019 2:00,49.34,60,70,0.41,A,10.66
116N04731,2/24/2019 3:00,57.46,62,70,0.35,A,4.54
116N04731,2/24/2019 4:00,61.74,64,70,0.33,B,2.26
116N04731,2/24/2019 5:00,57.7,64,70,0.35,B,6.3
116N04731,2/24/2019 6:00,52.64,64,70,0.39,C,11.36
116N04731,2/24/2019 7:00,61.11,62,70,0.33,C,0.89
116N04731,2/24/2019 8:00,33.75,66,70,0.6,C,32.25
116N04731,2/24/2019 9:00,58.74,67,70,0.35,C,8.26
116N04731,2/24/2019 10:00,59.89,66,70,0.34,C,6.11
116N04731,2/24/2019 11:00,58.76,65,70,0.34,C,6.24
116N04731,2/24/2019 12:00,61.83,64,70,0.33,C,2.17
116N04731,2/24/2019 13:00,62.21,66,70,0.33,C,3.79
116N04731,2/24/2019 14:00,62.11,66,70,0.33,C,3.89
116N04731,2/24/2019 15:00,63.19,67,70,0.32,C,3.81
116N04731,2/24/2019 16:00,64.82,68,70,0.31,B,3.18
116N04731,2/24/2019 17:00,58.91,69,70,0.34,C,10.09
116N04731,2/24/2019 18:00,63.28,67,70,0.32,B,3.72
116N04731,2/24/2019 19:00,53.34,69,70,0.38,C,15.66
116N04731,2/24/2019 20:00,55.15,68,70,0.37,B,12.85
116N04731,2/24/2019 21:00,54.19,67,70,0.37,B,12.81
116N04731,2/24/2019 22:00,47.73,65,70,0.42,A,17.27
116N04731,2/24/2019 23:00,56.71,63,70,0.36,B,6.29
116N04736,2/24/2019 0:00,59.46,56,65,0.51,A,-3.46
116N04736,2/24/2019 1:00,54.36,58,65,0.55,B,3.64
116N04736,2/24/2019 2:00,54.5,52,65,0.55,B,-2.5
116N04736,2/24/2019 3:00,55.31,58,65,0.54,A,2.69
116N04736,2/24/2019 4:00,54.98,57,65,0.55,B,2.02
116N04736,2/24/2019 5:00,57.94,59,65,0.52,B,1.06
116N04736,2/24/2019 6:00,47.28,62,65,0.64,C,14.72
116N04736,2/24/2019 7:00,29.05,59,65,1.04,C,29.95
116N04736,2/24/2019 8:00,27.07,63,65,1.11,C,35.93
116N04736,2/24/2019 9:00,53.63,62,65,0.56,C,8.37
116N04736,2/24/2019 10:00,64.2,62,65,0.47,C,-2.2
116N04736,2/24/2019 11:00,63.16,61,65,0.48,C,-2.16
116N04736,2/24/2019 12:00,63.14,61,65,0.48,C,-2.14
116N04736,2/24/2019 13:00,60.55,61,65,0.5,C,0.45
116N04736,2/24/2019 14:00,61.67,62,65,0.49,C,0.33
116N04736,2/24/2019 15:00,63.33,63,65,0.48,C,-0.33
116N04736,2/24/2019 16:00,59.72,62,65,0.5,B,2.28
116N04736,2/24/2019 17:00,60.72,62,65,0.5,C,1.28
116N04736,2/24/2019 18:00,61.76,63,65,0.49,C,1.24
116N04736,2/24/2019 19:00,56.47,63,65,0.53,C,6.53
116N04736,2/24/2019 20:00,53.49,60,65,0.56,B,6.51
116N04736,2/24/2019 21:00,58.96,61,65,0.51,B,2.04
116N04736,2/24/2019 22:00,54.27,59,65,0.56,A,4.73
116N04736,2/24/2019 23:00,57.57,60,65,0.52,B,2.43
116N04737,2/24/2019 0:00,56.96,55,63,0.49,A,-1.96
116N04737,2/24/2019 1:00,54.32,58,63,0.51,A,3.68
116N04737,2/24/2019 2:00,53.7,51,63,0.52,B,-2.7
116N04737,2/24/2019 3:00,57.56,56,63,0.48,A,-1.56
116N04737,2/24/2019 4:00,58.16,57,63,0.48,B,-1.16
116N04737,2/24/2019 5:00,59.79,59,63,0.46,B,-0.79
116N04737,2/24/2019 6:00,54.92,61,63,0.5,C,6.08
116N04737,2/24/2019 7:00,30.82,62,63,0.9,C,31.18
116N04737,2/24/2019 8:00,34.97,63,63,0.79,C,28.03
116N04737,2/24/2019 9:00,60.64,63,63,0.46,C,2.36
116N04737,2/24/2019 10:00,63.1,61,63,0.44,C,-2.1
116N04737,2/24/2019 11:00,63.48,62,63,0.44,C,-1.48
116N04737,2/24/2019 12:00,62.31,61,63,0.44,C,-1.31
116N04737,2/24/2019 13:00,62.5,61,63,0.44,C,-1.5
116N04737,2/24/2019 14:00,64.02,62,63,0.43,C,-2.02
116N04737,2/24/2019 15:00,64.1,62,63,0.43,C,-2.1
116N04737,2/24/2019 16:00,60.85,62,63,0.46,B,1.15
116N04737,2/24/2019 17:00,61.28,63,63,0.45,C,1.72
116N04737,2/24/2019 18:00,59,63,63,0.47,C,4.0
116N04737,2/24/2019 19:00,54.83,63,63,0.51,C,8.17
116N04737,2/24/2019 20:00,54.25,61,63,0.51,B,6.75
116N04737,2/24/2019 21:00,59.86,61,63,0.46,B,1.14
116N04737,2/24/2019 22:00,54.07,59,63,0.51,A,4.93
116N04737,2/24/2019 23:00,58.71,58,63,0.47,B,-0.71
116N04734,2/24/2019 0:00,65.07,62,70,0.29,A,-3.07
116N04734,2/24/2019 1:00,53.88,63,70,0.35,B,9.12
116N04734,2/24/2019 2:00,56.26,62,70,0.33,B,5.74
116N04734,2/24/2019 3:00,60.27,62,70,0.31,A,1.73
116N04734,2/24/2019 4:00,54.81,64,70,0.34,B,9.19
116N04734,2/24/2019 5:00,58.28,64,70,0.32,B,5.72
116N04734,2/24/2019 6:00,62.51,66,70,0.3,C,3.49
116N04734,2/24/2019 7:00,58.96,65,70,0.32,C,6.04
116N04734,2/24/2019 8:00,56.16,68,70,0.33,C,11.84
116N04734,2/24/2019 9:00,63.07,67,70,0.3,C,3.93
116N04734,2/24/2019 10:00,66.64,66,70,0.28,C,-0.64
116N04734,2/24/2019 11:00,63.09,65,70,0.3,C,1.91
116N04734,2/24/2019 12:00,65.11,65,70,0.29,C,-0.11
116N04734,2/24/2019 13:00,64.33,66,70,0.29,C,1.67
116N04734,2/24/2019 14:00,64.31,66,70,0.29,C,1.69
116N04734,2/24/2019 15:00,64.9,68,70,0.29,C,3.1
116N04734,2/24/2019 16:00,65.87,67,70,0.28,B,1.13
116N04734,2/24/2019 17:00,63.28,68,70,0.29,C,4.72
116N04734,2/24/2019 18:00,60.39,67,70,0.31,C,6.61
116N04734,2/24/2019 19:00,58.9,69,70,0.32,C,10.1
116N04734,2/24/2019 20:00,56.63,67,70,0.33,B,10.37
116N04734,2/24/2019 21:00,58.76,68,70,0.32,B,9.24
116N04734,2/24/2019 22:00,53.92,66,70,0.35,A,12.08
116N04734,2/24/2019 23:00,55.3,65,70,0.34,B,9.7
116N04735,2/24/2019 0:00,67.44,64,70,0.29,A,-3.44
116N04735,2/24/2019 1:00,58.4,63,70,0.33,B,4.6
116N04735,2/24/2019 2:00,59.37,63,70,0.32,A,3.63
116N04735,2/24/2019 3:00,63.84,64,70,0.3,B,0.16
116N04735,2/24/2019 4:00,60.36,64,70,0.32,B,3.64
116N04735,2/24/2019 5:00,58.86,65,70,0.33,B,6.14
116N04735,2/24/2019 6:00,62.89,66,70,0.31,C,3.11
116N04735,2/24/2019 7:00,59.19,66,70,0.33,C,6.81
116N04735,2/24/2019 8:00,57.99,68,70,0.33,C,10.01
116N04735,2/24/2019 9:00,64.51,67,70,0.3,C,2.49
116N04735,2/24/2019 10:00,68.93,66,70,0.28,C,-2.93
116N04735,2/24/2019 11:00,63.31,66,70,0.3,C,2.69
116N04735,2/24/2019 12:00,68.08,66,70,0.28,C,-2.08
116N04735,2/24/2019 13:00,63.42,67,70,0.3,C,3.58
116N04735,2/24/2019 14:00,66.01,66,70,0.29,C,-0.01
116N04735,2/24/2019 15:00,65.75,68,70,0.29,C,2.25
116N04735,2/24/2019 16:00,65.63,67,70,0.29,B,1.37
116N04735,2/24/2019 17:00,63.97,69,70,0.3,C,5.03
116N04735,2/24/2019 18:00,63.05,68,70,0.31,B,4.95
116N04735,2/24/2019 19:00,59.24,69,70,0.33,B,9.76
116N04735,2/24/2019 20:00,56.76,67,70,0.34,B,10.24
116N04735,2/24/2019 21:00,61.76,68,70,0.31,B,6.24
116N04735,2/24/2019 22:00,58.88,66,70,0.33,A,7.12
116N04735,2/24/2019 23:00,59.45,65,70,0.32,B,5.55
116P10750,2/24/2019 0:00,41.94,47,65,0.03,B,5.06
116P10750,2/24/2019 1:00,37.98,47,65,0.04,A,9.02
116P10750,2/24/2019 2:00,39.18,50,65,0.03,A,10.82
116P10750,2/24/2019 3:00,45.95,51,65,0.03,B,5.05
116P10750,2/24/2019 4:00,39.53,50,65,0.03,B,10.47
116P10750,2/24/2019 5:00,45.48,51,65,0.03,B,5.52
116P10750,2/24/2019 6:00,54.76,56,65,0.02,B,1.24
116P10750,2/24/2019 7:00,53.05,57,65,0.03,B,3.95
116P10750,2/24/2019 8:00,52.97,57,65,0.03,C,4.03
116P10750,2/24/2019 9:00,54.27,58,65,0.02,C,3.73
116P10750,2/24/2019 10:00,40.33,55,65,0.03,C,14.67
116P10750,2/24/2019 11:00,40.78,51,65,0.03,C,10.22
116P10750,2/24/2019 12:00,27.96,50,65,0.05,C,22.04
116P10750,2/24/2019 13:00,24.7,47,65,0.05,C,22.3
116P10750,2/24/2019 14:00,41.06,43,65,0.03,C,1.94
116P10750,2/24/2019 15:00,39.01,44,65,0.03,C,4.99
116P10750,2/24/2019 16:00,41.67,44,65,0.03,C,2.33
116P10750,2/24/2019 17:00,35.41,52,65,0.04,C,16.59
116P10750,2/24/2019 18:00,46.73,54,65,0.03,C,7.27
116P10750,2/24/2019 19:00,40.52,61,65,0.03,C,20.48
116P10750,2/24/2019 20:00,54.99,59,65,0.02,C,4.01
116P10750,2/24/2019 21:00,53.61,58,65,0.02,B,4.39
116P10750,2/24/2019 22:00,42.97,58,65,0.03,B,15.03
116P10750,2/24/2019 23:00,46.74,56,65,0.03,B,9.26
116P04232,2/24/2019 0:00,,59,70,,,
116P04232,2/24/2019 1:00,,56,70,,,
116P04232,2/24/2019 2:00,,57,70,,,
116P04232,2/24/2019 3:00,,61,70,,,
116P04232,2/24/2019 4:00,,63,70,,,
116P04232,2/24/2019 5:00,,63,70,,,
116P04232,2/24/2019 6:00,,66,70,,,
116P04232,2/24/2019 7:00,,69,70,,,
116P04232,2/24/2019 8:00,,70,70,,,
116P04232,2/24/2019 9:00,,71,70,,,
116P04232,2/24/2019 10:00,,69,70,,,
116P04232,2/24/2019 11:00,,68,70,,,
116P04232,2/24/2019 12:00,,67,70,,,
116P04232,2/24/2019 13:00,,64,70,,,
116P04232,2/24/2019 14:00,,67,70,,,
116P04232,2/24/2019 15:00,,66,70,,,
116P04232,2/24/2019 16:00,,66,70,,,
116P04232,2/24/2019 17:00,,68,70,,,
116P04232,2/24/2019 18:00,,69,70,,,
116P04232,2/24/2019 19:00,,67,70,,,
116P04232,2/24/2019 20:00,,65,70,,,
116P04232,2/24/2019 21:00,,65,70,,,
116P04232,2/24/2019 22:00,,64,70,,,
116P04232,2/24/2019 23:00,,61,70,,,
116P04236,2/24/2019 0:00,59,63,71,0.34,C,4.0
116P04236,2/24/2019 1:00,55.87,60,71,0.36,A,4.13
116P04236,2/24/2019 2:00,63.28,59,71,0.32,B,-4.28
116P04236,2/24/2019 3:00,51.64,62,71,0.39,A,10.36
116P04236,2/24/2019 4:00,56.85,65,71,0.36,B,8.15
116P04236,2/24/2019 5:00,61.52,66,71,0.33,B,4.48
116P04236,2/24/2019 6:00,60,68,71,0.34,C,8.0
116P04236,2/24/2019 7:00,67.52,70,71,0.3,B,2.48
116P04236,2/24/2019 8:00,68.7,71,71,0.29,C,2.3
116P04236,2/24/2019 9:00,68.62,72,71,0.29,C,3.38
116P04236,2/24/2019 10:00,68.89,71,71,0.29,C,2.11
116P04236,2/24/2019 11:00,66.63,68,71,0.3,C,1.37
116P04236,2/24/2019 12:00,68.4,69,71,0.3,C,0.6
116P04236,2/24/2019 13:00,67.53,67,71,0.3,C,-0.53
116P04236,2/24/2019 14:00,67.66,68,71,0.3,C,0.34
116P04236,2/24/2019 15:00,66.83,64,71,0.3,C,-2.83
116P04236,2/24/2019 16:00,67.18,64,71,0.3,C,-3.18
116P04236,2/24/2019 17:00,65.14,69,71,0.31,C,3.86
116P04236,2/24/2019 18:00,62.37,69,71,0.32,C,6.63
116P04236,2/24/2019 19:00,60.82,69,71,0.33,C,8.18
116P04236,2/24/2019 20:00,63.7,66,71,0.32,C,2.3
116P04236,2/24/2019 21:00,57.91,67,71,0.35,C,9.09
116P04236,2/24/2019 22:00,60.52,66,71,0.33,B,5.48
116P04236,2/24/2019 23:00,54.11,65,71,0.37,C,10.89
116-04713,2/24/2019 0:00,54.53,67,75,6.32,B,12.47
116-04713,2/24/2019 1:00,58.06,66,75,5.93,A,7.94
116-04713,2/24/2019 2:00,71.34,65,75,4.83,B,-6.34
116-04713,2/24/2019 3:00,57.27,64,75,6.01,B,6.73
116-04713,2/24/2019 4:00,65.26,66,75,5.28,B,0.74
116-04713,2/24/2019 5:00,66,66,75,5.22,A,0.0
116-04713,2/24/2019 6:00,66,70,75,5.22,C,4.0
116-04713,2/24/2019 7:00,65.56,71,75,5.25,C,5.44
116-04713,2/24/2019 8:00,69.73,72,75,4.94,B,2.27
116-04713,2/24/2019 9:00,65.3,73,75,5.27,C,7.7
116-04713,2/24/2019 10:00,67.88,72,75,5.07,C,4.12
116-04713,2/24/2019 11:00,69.1,72,75,4.98,C,2.9
116-04713,2/24/2019 12:00,69.36,73,75,4.97,C,3.64
116-04713,2/24/2019 13:00,68.55,73,75,5.02,C,4.45
116-04713,2/24/2019 14:00,69.02,72,75,4.99,C,2.98
116-04713,2/24/2019 15:00,66.57,73,75,5.17,C,6.43
116-04713,2/24/2019 16:00,65.91,74,75,5.22,C,8.09
116-04713,2/24/2019 17:00,67.8,74,75,5.08,C,6.2
116-04713,2/24/2019 18:00,61.73,73,75,5.58,C,11.27
116-04713,2/24/2019 19:00,63.88,73,75,5.39,B,9.12
116-04713,2/24/2019 20:00,66.73,72,75,5.16,C,5.27
116-04713,2/24/2019 21:00,63.06,71,75,5.46,B,7.94
116-04713,2/24/2019 22:00,64.64,71,75,5.33,B,6.36
116-04713,2/24/2019 23:00,58.78,53,75,5.86,C,-5.78
116P04235,2/24/2019 0:00,58.31,61,71,0.04,C,2.69
116P04235,2/24/2019 1:00,54.27,58,71,0.04,A,3.73
116P04235,2/24/2019 2:00,51.9,54,71,0.04,B,2.1
116P04235,2/24/2019 3:00,47.33,61,71,0.05,B,13.67
116P04235,2/24/2019 4:00,58.32,61,71,0.04,B,2.68
116P04235,2/24/2019 5:00,61.79,61,71,0.04,B,-0.79
116P04235,2/24/2019 6:00,61.81,66,71,0.04,B,4.19
116P04235,2/24/2019 7:00,67.02,69,71,0.03,B,1.98
116P04235,2/24/2019 8:00,64.25,69,71,0.04,C,4.75
116P04235,2/24/2019 9:00,66.78,70,71,0.03,C,3.22
116P04235,2/24/2019 10:00,65.83,69,71,0.03,C,3.17
116P04235,2/24/2019 11:00,62.98,65,71,0.04,C,2.02
116P04235,2/24/2019 12:00,63.56,66,71,0.04,C,2.44
116P04235,2/24/2019 13:00,61.8,65,71,0.04,C,3.2
116P04235,2/24/2019 14:00,63.13,65,71,0.04,C,1.87
116P04235,2/24/2019 15:00,62.05,63,71,0.04,C,0.95
116P04235,2/24/2019 16:00,64.21,63,71,0.04,C,-1.21
116P04235,2/24/2019 17:00,64.03,67,71,0.04,C,2.97
116P04235,2/24/2019 18:00,57.2,65,71,0.04,C,7.8
116P04235,2/24/2019 19:00,54.91,66,71,0.04,C,11.09
116P04235,2/24/2019 20:00,59.74,64,71,0.04,C,4.26
116P04235,2/24/2019 21:00,57.13,66,71,0.04,C,8.87
116P04235,2/24/2019 22:00,54.63,65,71,0.04,B,10.37
116P04235,2/24/2019 23:00,49.36,63,71,0.05,B,13.64
116-04714,2/24/2019 0:00,60.54,59,73,3.29,B,-1.54
116-04714,2/24/2019 1:00,55.58,65,73,3.59,A,9.42
116-04714,2/24/2019 2:00,70.98,54,73,2.81,B,-16.98
116-04714,2/24/2019 3:00,59.12,63,73,3.37,B,3.88
116-04714,2/24/2019 4:00,65.13,66,73,3.06,B,0.87
116-04714,2/24/2019 5:00,70.49,63,73,2.83,A,-7.49
116-04714,2/24/2019 6:00,66.12,69,73,3.02,C,2.88
116-04714,2/24/2019 7:00,68.16,71,73,2.93,C,2.84
116-04714,2/24/2019 8:00,72.25,72,73,2.76,B,-0.25
116-04714,2/24/2019 9:00,64.09,73,73,3.11,C,8.91
116-04714,2/24/2019 10:00,67.88,72,73,2.94,C,4.12
116-04714,2/24/2019 11:00,66.43,65,73,3,C,-1.43
116-04714,2/24/2019 12:00,69.83,72,73,2.86,C,2.17
116-04714,2/24/2019 13:00,68.94,72,73,2.89,C,3.06
116-04714,2/24/2019 14:00,70.75,72,73,2.82,C,1.25
116-04714,2/24/2019 15:00,68.85,72,73,2.9,C,3.15
116-04714,2/24/2019 16:00,68.22,71,73,2.92,C,2.78
116-04714,2/24/2019 17:00,68.26,73,73,2.92,C,4.74
116-04714,2/24/2019 18:00,65.07,71,73,3.06,C,5.93
116-04714,2/24/2019 19:00,62.2,72,73,3.21,B,9.8
116-04714,2/24/2019 20:00,65.38,71,73,3.05,C,5.62
116-04714,2/24/2019 21:00,64.03,70,73,3.11,C,5.97
116-04714,2/24/2019 22:00,64.91,71,73,3.07,B,6.09
116-04714,2/24/2019 23:00,59.12,68,73,3.37,B,8.88
